window_size,window_acc,global_acc,macro_f1,global_samples
100,0.96,0.9292073170731707,0.9599358974358975,16400
100,0.96,0.9293939393939394,0.9592003263973888,16500
100,0.88,0.9290963855421687,0.875,16600
100,0.95,0.9292215568862275,0.9495916927109588,16700
100,0.96,0.929404761904762,0.9599358974358975,16800
100,0.89,0.9291715976331361,0.8881090428237208,16900
100,0.95,0.9292941176470588,0.949874686716792,17000
100,0.93,0.9292982456140351,0.9294283697953423,17100
100,0.93,0.9293023255813954,0.9279167953866749,17200
100,0.94,0.9293641618497109,0.9396135265700483,17300
100,0.92,0.9293103448275862,0.9191919191919191,17400
100,0.93,0.9293142857142858,0.9291426257718393,17500
100,0.95,0.9294318181818182,0.9499949994999499,17600
100,0.92,0.9293785310734464,0.9197109594540345,17700
100,0.96,0.9295505617977529,0.9592003263973888,17800
100,0.93,0.9295530726256983,0.928388746803069,17900
100,0.95,0.9296666666666666,0.9499549594635172,18000
100,0.94,0.9297237569060773,0.9393939393939394,18100
100,0.91,0.9296153846153846,0.907928388746803,18200
100,0.91,0.9295081967213115,0.9058478920389161,18300
100,0.95,0.9296195652173913,0.948849104859335,18400
100,0.89,0.9294054054054054,0.8899009108197378,18500
100,0.94,0.9294623655913978,0.9375,18600
100,0.97,0.9296791443850267,0.9663337448097856,18700
100,0.97,0.9298936170212766,0.9699729756781104,18800
100,0.9,0.9297354497354497,0.8966515088879703,18900
100,0.94,0.9297894736842105,0.9399759903961584,19000
100,0.93,0.9297905759162304,0.9279167953866749,19100
100,0.94,0.92984375,0.9388004895960832,19200
100,0.94,0.9298963730569948,0.9399038461538461,19300
100,0.91,0.9297938144329897,0.90999099909991,19400
100,0.97,0.93,0.9698522761531505,19500
100,0.92,0.9299489795918368,0.9199679871948779,19600
100,0.93,0.9299492385786802,0.9253333333333333,19700
100,0.98,0.9302020202020203,0.9791666666666666,19800
100,0.93,0.9302010050251256,0.9299369432489241,19900
100,0.86,0.92985,0.8599439775910365,20000
100,0.75,0.928955223880597,0.7493734335839599,20100
100,0.93,0.928960396039604,0.9294283697953423,20200
100,0.92,0.9289162561576355,0.9166666666666667,20300
100,0.95,0.9290196078431373,0.9493875898370281,20400
100,0.94,0.9290731707317074,0.94,20500
100,0.92,0.9290291262135922,0.9199679871948779,20600
100,0.96,0.9291787439613527,0.9583333333333333,20700
100,0.95,0.9292788461538461,0.9481273991077912,20800
100,0.89,0.9290909090909091,0.8849252013808976,20900
100,0.95,0.9291904761904762,0.948849104859335,21000
100,0.95,0.9292890995260663,0.947207264280435,21100
100,0.94,0.9293396226415095,0.94,21200
100,0.92,0.9292957746478874,0.9199679871948779,21300
100,0.95,0.929392523364486,0.9499549594635172,21400
100,0.96,0.9295348837209302,0.96,21500
100,0.93,0.929537037037037,0.9291426257718393,21600
100,0.94,0.9295852534562212,0.94,21700
100,0.92,0.9295412844036697,0.9188311688311688,21800
100,0.95,0.929634703196347,0.9446841464763802,21900
100,0.99,0.9299090909090909,0.9899507587177168,22000
100,0.95,0.93,0.9466666666666667,22100
100,0.95,0.9300900900900901,0.9499949994999499,22200
100,0.95,0.9301793721973094,0.9499549594635172,22300
100,0.91,0.9300892857142857,0.9095568284594513,22400
100,0.93,0.9300888888888889,0.9279167953866749,22500
100,0.93,0.9300884955752212,0.9291426257718393,22600
100,0.97,0.9302643171806168,0.9698522761531505,22700
100,0.94,0.9303070175438597,0.9396135265700483,22800
100,0.95,0.9303930131004366,0.9499549594635172,22900
100,0.95,0.9304782608695652,0.9493875898370281,23000
100,0.91,0.9303896103896104,0.9097744360902256,23100
100,0.96,0.9305172413793104,0.9575551782682512,23200
100,0.95,0.9306008583690987,0.949753793588584,23300
100,0.95,0.9306837606837607,0.9499949994999499,23400
100,0.95,0.9307659574468085,0.9499549594635172,23500
100,0.97,0.9309322033898305,0.9686159640129721,23600
100,0.94,0.930970464135021,0.94,23700
100,0.97,0.9311344537815126,0.9688764394646747,23800
100,0.93,0.9311297071129707,0.9273783587509077,23900
100,0.95,0.9312083333333333,0.949753793588584,24000
100,0.96,0.9313278008298755,0.959983993597439,24100
100,0.97,0.9314876033057852,0.9698522761531505,24200
100,0.96,0.931604938271605,0.9598554797270173,24300
100,0.94,0.9316393442622951,0.9363327674023769,24400
100,0.96,0.9317551020408164,0.9595959595959596,24500
100,0.94,0.9317886178861788,0.9399759903961584,24600
100,0.92,0.9317408906882592,0.9199679871948779,24700
100,0.91,0.9316532258064516,0.9088976617066504,24800
100,0.95,0.9317269076305221,0.9499549594635172,24900
100,0.82,0.93128,0.8108448928121059,25000
100,0.75,0.9305577689243028,0.74997499749975,25100
100,0.95,0.9306349206349206,0.949753793588584,25200
100,0.9,0.9305138339920949,0.8998397435897436,25300
100,0.93,0.930511811023622,0.928388746803069,25400
100,0.89,0.9303529411764706,0.8899009108197378,25500
100,0.92,0.9303125,0.92,25600
100,0.92,0.930272373540856,0.9188311688311688,25700
100,0.97,0.9304263565891473,0.9688764394646747,25800
100,0.9,0.9303088803088803,0.9,25900
100,0.94,0.9303461538461538,0.9396135265700483,26000
100,0.94,0.9303831417624521,0.9340659340659341,26100
100,0.95,0.9304580152671755,0.949874686716792,26200
100,0.95,0.9305323193916349,0.9481273991077912,26300
100,0.91,0.9304545454545454,0.9097744360902256,26400
100,0.98,0.9306415094339623,0.9791666666666666,26500
100,0.94,0.9306766917293233,0.9396135265700483,26600
100,0.95,0.930749063670412,0.9499549594635172,26700
100,0.97,0.9308955223880597,0.9698522761531505,26800
100,0.93,0.9308921933085502,0.9296553110240177,26900
100,0.93,0.9308888888888889,0.9299369432489241,27000
100,0.93,0.9308856088560885,0.9299369432489241,27100
100,0.95,0.9309558823529411,0.9476932733549535,27200
100,0.9,0.9308424908424908,0.8973727422003284,27300
100,0.94,0.9308759124087591,0.9399038461538461,27400
100,0.91,0.9308,0.9092650468797259,27500
100,0.97,0.9309420289855073,0.968324358568261,27600
100,0.92,0.9309025270758122,0.9197109594540345,27700
100,0.97,0.9310431654676259,0.9699729756781104,27800
100,0.96,0.931146953405018,0.9592003263973888,27900
100,0.94,0.9311785714285714,0.9384236453201971,28000
100,0.96,0.9312811387900356,0.96,28100
100,0.9,0.9311702127659575,0.898989898989899,28200
100,0.94,0.9312014134275618,0.9396135265700483,28300
100,0.91,0.9311267605633803,0.9099189270343309,28400
100,0.92,0.9310877192982456,0.9184006527947777,28500
100,0.91,0.931013986013986,0.904,28600
100,0.91,0.9309407665505226,0.9095568284594513,28700
100,0.95,0.9310069444444444,0.9491404740107823,28800
100,0.92,0.9309688581314879,0.9194847020933977,28900
100,0.93,0.9309655172413793,0.9298245614035088,29000
100,0.92,0.9309278350515464,0.9198717948717949,29100
100,0.91,0.9308561643835617,0.9088976617066504,29200
100,0.94,0.9308873720136519,0.9388004895960832,29300
100,0.94,0.9309183673469388,0.9399759903961584,29400
100,0.95,0.9309830508474576,0.9493875898370281,29500
100,0.96,0.9310810810810811,0.959983993597439,29600
100,0.95,0.9311447811447812,0.9485119967047678,29700
100,0.97,0.9312751677852349,0.9696325539022168,29800
100,0.95,0.9313377926421404,0.9491404740107823,29900
