window_size,window_acc,global_acc,macro_f1,global_samples
100,0.95,0.9388922155688623,0.9259368982372982,33400
100,0.95,0.9389253731343283,0.9420692851349786,33500
100,0.95,0.9389583333333333,0.9283154121863799,33600
100,0.96,0.9390207715133532,0.9451754385964912,33700
100,0.95,0.9390532544378698,0.9203694855868769,33800
100,0.98,0.9391740412979351,0.9661246612466124,33900
100,0.96,0.9392352941176471,0.9375,34000
100,0.95,0.9392668621700879,0.9454088874331259,34100
100,0.97,0.9393567251461988,0.9623824451410659,34200
100,0.99,0.9395043731778425,0.988936829295276,34300
100,0.94,0.9395058139534884,0.9238964992389649,34400
100,0.93,0.9394782608695652,0.9141209667525456,34500
100,0.92,0.9394219653179191,0.896049896049896,34600
100,0.95,0.9394524495677233,0.930468641357252,34700
100,0.93,0.9394252873563218,0.9174430947045642,34800
100,0.97,0.939512893982808,0.9605211212001579,34900
100,0.91,0.9394285714285714,0.8871473354231975,35000
100,0.78,0.938974358974359,0.7756017951856384,35100
100,0.93,0.9389488636363637,0.9267705826969348,35200
100,0.95,0.9389801699716714,0.948849104859335,35300
100,0.93,0.938954802259887,0.9291426257718393,35400
100,0.95,0.9389859154929577,0.949753793588584,35500
100,0.98,0.9391011235955056,0.9797979797979798,35600
100,0.97,0.939187675070028,0.96999699969997,35700
100,0.94,0.9391899441340782,0.9397832195905259,35800
100,0.96,0.9392479108635098,0.9594155844155845,35900
100,0.92,0.9391944444444444,0.9188311688311688,36000
100,0.99,0.9393351800554016,0.9899909918927035,36100
100,0.96,0.9393922651933702,0.9595959595959596,36200
100,0.98,0.9395041322314049,0.9799679487179487,36300
100,0.97,0.939587912087912,0.9699729756781104,36400
100,0.96,0.9396438356164384,0.9595959595959596,36500
100,0.98,0.9397540983606557,0.9797979797979798,36600
100,0.98,0.9398637602179837,0.9799919967987194,36700
100,0.91,0.9397826086956522,0.9092650468797259,36800
100,0.97,0.9398644986449864,0.9699729756781104,36900
100,0.93,0.9398378378378378,0.9291426257718393,37000
100,0.91,0.9397574123989219,0.9095568284594513,37100
100,0.93,0.9397311827956989,0.9299929992999301,37200
100,0.96,0.9397855227882037,0.9598554797270173,37300
100,0.95,0.9398128342245989,0.9446841464763802,37400
100,0.92,0.93976,0.9184006527947777,37500
100,0.96,0.939813829787234,0.9599358974358975,37600
100,0.97,0.939893899204244,0.968324358568261,37700
100,0.95,0.9399206349206349,0.948849104859335,37800
100,0.9,0.9398153034300791,0.8996386993175431,37900
100,0.98,0.939921052631579,0.9799679487179487,38000
100,0.96,0.9399737532808399,0.959983993597439,38100
100,0.93,0.9399476439790576,0.928796663615095,38200
100,0.98,0.9400522193211488,0.9797077922077921,38300
100,0.98,0.94015625,0.9797979797979798,38400
100,0.96,0.9402077922077922,0.9583333333333333,38500
100,0.95,0.9402331606217617,0.9499549594635172,38600
100,0.93,0.9402067183462532,0.9298245614035088,38700
100,0.97,0.9402835051546392,0.9672453324598755,38800
100,0.92,0.9402313624678663,0.9197109594540345,38900
100,0.92,0.9401794871794872,0.9194847020933977,39000
100,0.95,0.9402046035805627,0.9499549594635172,39100
100,0.98,0.9403061224489796,0.9799277398635087,39200
100,0.95,0.9403307888040713,0.9466666666666667,39300
100,0.95,0.9403553299492385,0.948849104859335,39400
100,0.95,0.940379746835443,0.9495916927109588,39500
100,0.95,0.9404040404040404,0.9499549594635172,39600
100,0.95,0.9404282115869017,0.949753793588584,39700
100,0.93,0.9404020100502513,0.9279167953866749,39800
100,0.94,0.9404010025062657,0.9396135265700483,39900
100,0.93,0.940375,0.9298245614035088,40000
100,0.84,0.9401246882793017,0.8283998283998284,40100
100,0.89,0.94,0.8858802780371408,40200
100,0.84,0.9397518610421837,0.8333333333333334,40300
100,0.89,0.9396287128712871,0.8858802780371408,40400
100,0.86,0.9394320987654321,0.8440285204991087,40500
100,0.88,0.9392857142857143,0.8597475455820476,40600
100,0.96,0.9393366093366093,0.956043956043956,40700
100,0.88,0.9391911764705883,0.8738965952080706,40800
100,0.96,0.939242053789731,0.9523809523809523,40900
100,0.95,0.9392682926829268,0.947207264280435,41000
100,0.97,0.9393430656934306,0.9658119658119658,41100
100,0.98,0.9394417475728155,0.9782986111111112,41200
100,0.93,0.9394188861985472,0.9225578050669322,41300
100,0.93,0.9393961352657005,0.9235724424063763,41400
100,0.93,0.9393734939759036,0.9244957394024377,41500
100,0.98,0.9394711538461539,0.9787775891341257,41600
100,0.93,0.9394484412470024,0.9244957394024377,41700
100,0.97,0.9395215311004784,0.9623824451410659,41800
100,0.94,0.9395226730310262,0.9285714285714286,41900
100,0.97,0.9395952380952381,0.9646184691590989,42000
100,0.95,0.9396199524940617,0.9373040752351097,42100
100,0.93,0.9395971563981043,0.9078826161337018,42200
100,0.95,0.9396217494089835,0.9485119967047678,42300
100,0.92,0.9395754716981132,0.906498363721365,42400
